6.0,1.0,1.0,0.0,0.0,666.0
7.0,1.0,1.0,0.0,0.0,621.0
8.0,1.0,1.0,0.0,0.0,588.0
9.0,1.0,1.0,0.0,0.0,557.0
10.0,1.0,1.0,0.0,0.0,538.0
11.0,1.0,1.0,0.0,0.0,528.0
12.0,1.0,1.0,0.0,0.0,521.0
13.0,1.0,1.0,0.0,0.0,521.0
14.0,1.0,1.0,0.0,0.0,508.0
15.0,1.0,1.0,0.0,0.0,500.0
0.0,1.0,1.0,0.0,0.0,492.0
1.0,1.0,1.0,0.0,0.0,426.0
2.0,1.0,1.0,0.0,0.0,372.0
3.0,1.0,1.0,0.0,0.0,360.0
4.0,1.0,1.0,0.0,0.0,385.0
5.0,1.0,1.0,0.0,0.0,422.0
6.0,1.0,1.0,0.0,0.0,463.0
7.0,1.0,1.0,0.0,0.0,523.0
8.0,1.0,1.0,0.0,0.0,583.0
9.0,1.0,1.0,0.0,0.0,649.0
10.0,1.0,1.0,0.0,0.0,668.0
11.0,1.0,1.0,0.0,0.0,626.0
12.0,1.0,1.0,0.0,0.0,581.0
13.0,1.0,1.0,0.0,0.0,563.0
14.0,1.0,1.0,0.0,0.0,540.0
15.0,1.0,1.0,0.0,0.0,527.0
0.0,1.0,1.0,0.0,0.0,512.0
1.0,1.0,1.0,0.0,0.0,506.0
2.0,1.0,1.0,0.0,0.0,501.0
3.0,1.0,1.0,0.0,0.0,511.0
4.0,1.0,1.0,0.0,0.0,497.0
5.0,1.0,1.0,0.0,0.0,431.0
6.0,1.0,1.0,0.0,0.0,377.0
7.0,1.0,1.0,0.0,0.0,371.0
8.0,1.0,1.0,0.0,0.0,386.0
9.0,1.0,1.0,0.0,0.0,417.0
10.0,1.0,1.0,0.0,0.0,468.0
11.0,1.0,1.0,0.0,0.0,522.0
12.0,1.0,1.0,0.0,0.0,583.0
13.0,1.0,1.0,0.0,0.0,649.0
14.0,1.0,1.0,0.0,0.0,664.0
15.0,1.0,1.0,0.0,0.0,615.0
0.0,1.0,1.0,0.0,0.0,576.0
1.0,1.0,1.0,0.0,0.0,560.0
2.0,1.0,1.0,0.0,0.0,544.0
3.0,1.0,1.0,0.0,0.0,527.0
4.0,1.0,1.0,0.0,0.0,515.0
5.0,1.0,1.0,0.0,0.0,504.0
6.0,1.0,1.0,0.0,0.0,490.0
7.0,1.0,1.0,0.0,0.0,509.0
8.0,1.0,1.0,0.0,0.0,492.0
9.0,1.0,1.0,0.0,0.0,425.0
10.0,1.0,1.0,0.0,0.0,377.0
11.0,1.0,1.0,0.0,0.0,361.0
12.0,1.0,1.0,0.0,0.0,387.0
13.0,1.0,1.0,0.0,0.0,422.0
14.0,1.0,1.0,0.0,0.0,467.0
15.0,1.0,1.0,0.0,0.0,529.0
0.0,1.0,1.0,0.0,0.0,594.0
1.0,1.0,1.0,0.0,0.0,659.0
2.0,1.0,1.0,0.0,0.0,672.0
3.0,1.0,1.0,0.0,0.0,621.0
4.0,1.0,1.0,0.0,0.0,573.0
5.0,1.0,1.0,0.0,0.0,548.0
6.0,1.0,1.0,0.0,0.0,527.0
7.0,1.0,1.0,0.0,0.0,523.0
8.0,1.0,1.0,0.0,0.0,520.0
9.0,1.0,1.0,0.0,0.0,513.0
10.0,1.0,1.0,0.0,0.0,506.0
11.0,1.0,1.0,0.0,0.0,508.0
12.0,1.0,1.0,0.0,0.0,495.0
13.0,1.0,1.0,0.0,0.0,423.0
14.0,1.0,1.0,0.0,0.0,370.0
15.0,1.0,1.0,0.0,0.0,366.0
0.0,1.0,1.0,0.0,0.0,382.0
1.0,1.0,1.0,0.0,0.0,420.0
2.0,1.0,1.0,0.0,0.0,461.0
3.0,1.0,1.0,0.0,0.0,516.0
4.0,1.0,1.0,0.0,0.0,581.0
5.0,1.0,1.0,0.0,0.0,652.0
6.0,1.0,1.0,0.0,0.0,677.0
7.0,1.0,1.0,0.0,0.0,626.0
8.0,1.0,1.0,0.0,0.0,583.0
9.0,1.0,1.0,0.0,0.0,554.0
10.0,1.0,1.0,0.0,0.0,537.0
11.0,1.0,1.0,0.0,0.0,533.0
12.0,1.0,1.0,0.0,0.0,516.0
13.0,1.0,1.0,0.0,0.0,509.0
14.0,1.0,1.0,0.0,0.0,499.0
15.0,1.0,1.0,0.0,0.0,508.0
0.0,1.0,1.0,0.0,0.0,487.0
1.0,1.0,1.0,0.0,0.0,425.0
2.0,1.0,1.0,0.0,0.0,376.0
3.0,1.0,1.0,0.0,0.0,367.0
4.0,1.0,1.0,0.0,0.0,390.0
5.0,1.0,1.0,0.0,0.0,427.0
6.0,1.0,1.0,0.0,0.0,473.0
7.0,1.0,1.0,0.0,0.0,524.0
8.0,1.0,1.0,0.0,0.0,577.0
9.0,1.0,1.0,0.0,0.0,643.0
10.0,1.0,1.0,0.0,0.0,672.0
11.0,1.0,1.0,0.0,0.0,623.0
12.0,1.0,1.0,0.0,0.0,575.0
13.0,1.0,1.0,0.0,0.0,543.0
14.0,1.0,1.0,0.0,0.0,528.0
15.0,1.0,1.0,0.0,0.0,522.0
0.0,1.0,1.0,0.0,0.0,512.0
1.0,1.0,1.0,0.0,0.0,511.0
2.0,1.0,1.0,0.0,0.0,508.0
3.0,1.0,1.0,0.0,0.0,508.0
4.0,1.0,1.0,0.0,0.0,489.0
5.0,1.0,1.0,0.0,0.0,414.0
6.0,1.0,1.0,0.0,0.0,367.0
7.0,1.0,1.0,0.0,0.0,362.0
8.0,1.0,1.0,0.0,0.0,382.0
9.0,1.0,1.0,0.0,0.0,421.0
10.0,1.0,1.0,0.0,0.0,460.0
11.0,1.0,1.0,0.0,0.0,519.0
12.0,1.0,1.0,0.0,0.0,578.0
13.0,1.0,1.0,0.0,0.0,632.0
14.0,1.0,1.0,0.0,0.0,643.0
15.0,1.0,1.0,0.0,0.0,607.0
0.0,1.0,1.0,0.0,0.0,568.0
1.0,1.0,1.0,0.0,0.0,547.0
2.0,1.0,1.0,0.0,0.0,532.0
3.0,1.0,1.0,0.0,0.0,511.0
4.0,1.0,1.0,0.0,0.0,501.0
5.0,1.0,1.0,0.0,0.0,498.0
6.0,1.0,1.0,0.0,0.0,501.0
7.0,1.0,1.0,0.0,0.0,507.0
8.0,1.0,1.0,0.0,0.0,481.0
9.0,1.0,1.0,0.0,0.0,401.0
10.0,1.0,1.0,0.0,0.0,360.0
11.0,1.0,1.0,0.0,0.0,354.0
12.0,1.0,1.0,0.0,0.0,380.0
13.0,1.0,1.0,0.0,0.0,412.0
14.0,1.0,1.0,0.0,0.0,463.0
15.0,1.0,1.0,0.0,0.0,523.0
0.0,1.0,1.0,0.0,0.0,585.0
1.0,1.0,1.0,0.0,0.0,650.0
2.0,1.0,1.0,0.0,0.0,671.0
3.0,1.0,1.0,0.0,0.0,621.0
4.0,1.0,1.0,0.0,0.0,589.0
5.0,1.0,1.0,0.0,0.0,556.0
6.0,1.0,1.0,0.0,0.0,532.0
7.0,1.0,1.0,0.0,0.0,519.0
8.0,1.0,1.0,0.0,0.0,513.0
9.0,1.0,1.0,0.0,0.0,509.0
10.0,1.0,1.0,0.0,0.0,499.0
11.0,1.0,1.0,0.0,0.0,507.0
12.0,1.0,1.0,0.0,0.0,491.0
13.0,1.0,1.0,0.0,0.0,428.0
14.0,1.0,1.0,0.0,0.0,384.0
15.0,1.0,1.0,0.0,0.0,370.0
0.0,1.0,1.0,0.0,0.0,391.0
1.0,1.0,1.0,0.0,0.0,428.0
2.0,1.0,1.0,0.0,0.0,471.0
3.0,1.0,1.0,0.0,0.0,533.0
4.0,1.0,1.0,0.0,0.0,586.0
5.0,1.0,1.0,0.0,0.0,649.0
6.0,1.0,1.0,0.0,0.0,674.0
7.0,1.0,1.0,0.0,0.0,629.0
8.0,1.0,1.0,0.0,0.0,592.0
9.0,1.0,1.0,0.0,0.0,562.0
10.0,1.0,1.0,0.0,0.0,544.0
11.0,1.0,1.0,0.0,0.0,537.0
12.0,1.0,1.0,0.0,0.0,523.0
13.0,1.0,1.0,0.0,0.0,512.0
14.0,1.0,1.0,0.0,0.0,509.0
15.0,1.0,1.0,0.0,0.0,511.0
0.0,1.0,1.0,0.0,0.0,500.0
1.0,1.0,1.0,0.0,0.0,416.0
2.0,1.0,1.0,0.0,0.0,363.0
3.0,1.0,1.0,0.0,0.0,356.0
4.0,1.0,1.0,0.0,0.0,385.0
5.0,1.0,1.0,0.0,0.0,424.0
6.0,1.0,1.0,0.0,0.0,471.0
7.0,1.0,1.0,0.0,0.0,526.0
8.0,1.0,1.0,0.0,0.0,591.0
9.0,1.0,1.0,0.0,0.0,661.0
10.0,1.0,1.0,0.0,0.0,676.0
11.0,1.0,1.0,0.0,0.0,636.0
12.0,1.0,1.0,0.0,0.0,595.0
13.0,1.0,1.0,0.0,0.0,550.0
14.0,1.0,1.0,0.0,0.0,532.0
15.0,1.0,1.0,0.0,0.0,521.0
0.0,1.0,1.0,0.0,0.0,507.0
1.0,1.0,1.0,0.0,0.0,500.0
2.0,1.0,1.0,0.0,0.0,506.0
3.0,1.0,1.0,0.0,0.0,517.0
4.0,1.0,1.0,0.0,0.0,508.0
5.0,1.0,1.0,0.0,0.0,441.0
6.0,1.0,1.0,0.0,0.0,387.0
7.0,1.0,1.0,0.0,0.0,370.0
8.0,1.0,1.0,0.0,0.0,392.0
9.0,1.0,1.0,0.0,0.0,425.0
10.0,1.0,1.0,0.0,0.0,472.0
11.0,1.0,1.0,0.0,0.0,523.0
12.0,1.0,1.0,0.0,0.0,583.0
13.0,1.0,1.0,0.0,0.0,646.0
14.0,1.0,1.0,0.0,0.0,672.0
15.0,1.0,1.0,0.0,0.0,629.0
0.0,1.0,1.0,0.0,0.0,585.0
1.0,1.0,1.0,0.0,0.0,564.0
2.0,1.0,1.0,0.0,0.0,553.0
3.0,1.0,1.0,0.0,0.0,529.0
4.0,1.0,1.0,0.0,0.0,522.0
5.0,1.0,1.0,0.0,0.0,519.0
6.0,1.0,1.0,0.0,0.0,506.0
7.0,1.0,1.0,0.0,0.0,500.0
8.0,1.0,1.0,0.0,0.0,497.0
9.0,1.0,1.0,0.0,0.0,422.0
10.0,1.0,1.0,0.0,0.0,371.0
11.0,1.0,1.0,0.0,0.0,361.0
12.0,1.0,1.0,0.0,0.0,391.0
13.0,1.0,1.0,0.0,0.0,422.0
14.0,1.0,1.0,0.0,0.0,461.0
15.0,1.0,1.0,0.0,0.0,516.0
0.0,1.0,1.0,0.0,0.0,580.0
1.0,1.0,1.0,0.0,0.0,647.0
2.0,1.0,1.0,0.0,0.0,675.0
3.0,1.0,1.0,0.0,0.0,636.0
4.0,1.0,1.0,0.0,0.0,588.0
5.0,1.0,1.0,0.0,0.0,556.0
6.0,1.0,1.0,0.0,0.0,546.0
7.0,1.0,1.0,0.0,0.0,531.0
8.0,1.0,1.0,0.0,0.0,504.0
9.0,1.0,1.0,0.0,0.0,486.0
10.0,1.0,1.0,0.0,0.0,487.0
11.0,1.0,1.0,0.0,0.0,497.0
12.0,1.0,1.0,0.0,0.0,491.0
13.0,1.0,1.0,0.0,0.0,423.0
14.0,1.0,1.0,0.0,0.0,377.0
15.0,1.0,1.0,0.0,0.0,375.0
0.0,1.0,1.0,0.0,0.0,403.0
1.0,1.0,1.0,0.0,0.0,446.0
2.0,1.0,1.0,0.0,0.0,487.0
3.0,1.0,1.0,0.0,0.0,542.0
4.0,1.0,1.0,0.0,0.0,595.0
5.0,1.0,1.0,0.0,0.0,660.0
6.0,1.0,1.0,0.0,0.0,686.0
7.0,1.0,1.0,0.0,0.0,633.0
8.0,1.0,1.0,0.0,0.0,579.0
9.0,1.0,1.0,0.0,0.0,550.0
10.0,1.0,1.0,0.0,0.0,536.0
11.0,1.0,1.0,0.0,0.0,524.0
12.0,1.0,1.0,0.0,0.0,508.0
13.0,1.0,1.0,0.0,0.0,496.0
14.0,1.0,1.0,0.0,0.0,499.0
15.0,1.0,1.0,0.0,0.0,507.0
0.0,1.0,1.0,0.0,0.0,487.0
1.0,1.0,1.0,0.0,0.0,414.0
2.0,1.0,1.0,0.0,0.0,379.0
3.0,1.0,1.0,0.0,0.0,364.0
4.0,1.0,1.0,0.0,0.0,383.0
5.0,1.0,1.0,0.0,0.0,421.0
6.0,1.0,1.0,0.0,0.0,469.0
7.0,1.0,1.0,0.0,0.0,521.0
8.0,1.0,1.0,0.0,0.0,581.0
9.0,1.0,1.0,0.0,0.0,656.0
10.0,1.0,1.0,0.0,0.0,675.0
11.0,1.0,1.0,0.0,0.0,625.0
12.0,1.0,1.0,0.0,0.0,585.0
13.0,1.0,1.0,0.0,0.0,559.0
14.0,1.0,1.0,0.0,0.0,546.0
15.0,1.0,1.0,0.0,0.0,520.0
0.0,1.0,1.0,0.0,0.0,512.0
1.0,1.0,1.0,0.0,0.0,506.0
2.0,1.0,1.0,0.0,0.0,504.0
3.0,1.0,1.0,0.0,0.0,512.0
4.0,1.0,1.0,0.0,0.0,506.0
5.0,1.0,1.0,0.0,0.0,427.0
6.0,1.0,1.0,0.0,0.0,378.0
7.0,1.0,1.0,0.0,0.0,356.0
8.0,1.0,1.0,0.0,0.0,381.0
9.0,1.0,1.0,0.0,0.0,420.0
10.0,1.0,1.0,0.0,0.0,472.0
11.0,1.0,1.0,0.0,0.0,522.0
12.0,1.0,1.0,0.0,0.0,575.0
13.0,1.0,1.0,0.0,0.0,650.0
14.0,1.0,1.0,0.0,0.0,677.0
15.0,1.0,1.0,0.0,0.0,626.0
0.0,1.0,1.0,0.0,0.0,581.0
1.0,1.0,1.0,0.0,0.0,563.0
2.0,1.0,1.0,0.0,0.0,547.0
3.0,1.0,1.0,0.0,0.0,526.0
4.0,1.0,1.0,0.0,0.0,510.0
5.0,1.0,1.0,0.0,0.0,499.0
6.0,1.0,1.0,0.0,0.0,497.0
7.0,1.0,1.0,0.0,0.0,512.0
8.0,1.0,1.0,0.0,0.0,503.0
9.0,1.0,1.0,0.0,0.0,425.0
10.0,1.0,1.0,0.0,0.0,369.0
11.0,1.0,1.0,0.0,0.0,365.0
12.0,1.0,1.0,0.0,0.0,385.0
13.0,1.0,1.0,0.0,0.0,425.0
14.0,1.0,1.0,0.0,0.0,473.0
15.0,1.0,1.0,0.0,0.0,529.0
0.0,1.0,1.0,0.0,0.0,584.0
1.0,1.0,1.0,0.0,0.0,650.0
2.0,1.0,1.0,0.0,0.0,684.0
3.0,1.0,1.0,0.0,0.0,631.0
4.0,1.0,1.0,0.0,0.0,587.0
5.0,1.0,1.0,0.0,0.0,554.0
6.0,1.0,1.0,0.0,0.0,540.0
7.0,1.0,1.0,0.0,0.0,532.0
8.0,1.0,1.0,0.0,0.0,517.0
9.0,1.0,1.0,0.0,0.0,505.0
10.0,1.0,1.0,0.0,0.0,496.0
11.0,1.0,1.0,0.0,0.0,512.0
12.0,1.0,1.0,0.0,0.0,502.0
13.0,1.0,1.0,0.0,0.0,423.0
14.0,1.0,1.0,0.0,0.0,370.0
15.0,1.0,1.0,0.0,0.0,357.0
0.0,1.0,1.0,0.0,0.0,384.0
1.0,1.0,1.0,0.0,0.0,429.0
2.0,1.0,1.0,0.0,0.0,476.0
3.0,1.0,1.0,0.0,0.0,529.0
4.0,1.0,1.0,0.0,0.0,590.0
5.0,1.0,1.0,0.0,0.0,661.0
6.0,1.0,1.0,0.0,0.0,681.0
7.0,1.0,1.0,0.0,0.0,633.0
8.0,1.0,1.0,0.0,0.0,583.0
9.0,1.0,1.0,0.0,0.0,551.0
10.0,1.0,1.0,0.0,0.0,537.0
11.0,1.0,1.0,0.0,0.0,523.0
12.0,1.0,1.0,0.0,0.0,514.0
13.0,1.0,1.0,0.0,0.0,510.0
14.0,1.0,1.0,0.0,0.0,503.0
15.0,1.0,1.0,0.0,0.0,512.0
0.0,1.0,1.0,0.0,0.0,496.0
1.0,1.0,1.0,0.0,0.0,416.0
2.0,1.0,1.0,0.0,0.0,362.0
3.0,1.0,1.0,0.0,0.0,353.0
4.0,1.0,1.0,0.0,0.0,383.0
5.0,1.0,1.0,0.0,0.0,424.0
6.0,1.0,1.0,0.0,0.0,464.0
7.0,1.0,1.0,0.0,0.0,522.0
8.0,1.0,1.0,0.0,0.0,584.0
9.0,1.0,1.0,0.0,0.0,654.0
10.0,1.0,1.0,0.0,0.0,676.0
11.0,1.0,1.0,0.0,0.0,634.0
12.0,1.0,1.0,0.0,0.0,589.0
13.0,1.0,1.0,0.0,0.0,549.0
14.0,1.0,1.0,0.0,0.0,535.0
15.0,1.0,1.0,0.0,0.0,520.0
0.0,1.0,1.0,0.0,0.0,512.0
1.0,1.0,1.0,0.0,0.0,507.0
2.0,1.0,1.0,0.0,0.0,496.0
3.0,1.0,1.0,0.0,0.0,509.0
4.0,1.0,1.0,0.0,0.0,496.0
5.0,1.0,1.0,0.0,0.0,425.0
6.0,1.0,1.0,0.0,0.0,375.0
7.0,1.0,1.0,0.0,0.0,358.0
8.0,1.0,1.0,0.0,0.0,381.0
9.0,1.0,1.0,0.0,0.0,420.0
10.0,1.0,1.0,0.0,0.0,458.0
11.0,1.0,1.0,0.0,0.0,515.0
12.0,1.0,1.0,0.0,0.0,579.0
13.0,1.0,1.0,0.0,0.0,645.0
14.0,1.0,1.0,0.0,0.0,680.0
15.0,1.0,1.0,0.0,0.0,632.0
0.0,1.0,1.0,0.0,0.0,590.0
1.0,1.0,1.0,0.0,0.0,552.0
2.0,1.0,1.0,0.0,0.0,536.0
3.0,1.0,1.0,0.0,0.0,528.0
4.0,1.0,1.0,0.0,0.0,516.0
5.0,1.0,1.0,0.0,0.0,511.0
6.0,1.0,1.0,0.0,0.0,499.0
7.0,1.0,1.0,0.0,0.0,511.0
8.0,1.0,1.0,0.0,0.0,499.0
9.0,1.0,1.0,0.0,0.0,423.0
10.0,1.0,1.0,0.0,0.0,372.0
11.0,1.0,1.0,0.0,0.0,353.0
12.0,1.0,1.0,0.0,0.0,376.0
13.0,1.0,1.0,0.0,0.0,413.0
14.0,1.0,1.0,0.0,0.0,460.0
15.0,1.0,1.0,0.0,0.0,522.0
0.0,1.0,1.0,0.0,0.0,587.0
1.0,1.0,1.0,0.0,0.0,658.0
2.0,1.0,1.0,0.0,0.0,679.0
3.0,1.0,1.0,0.0,0.0,635.0
4.0,1.0,1.0,0.0,0.0,588.0
5.0,1.0,1.0,0.0,0.0,564.0
6.0,1.0,1.0,0.0,0.0,555.0
7.0,1.0,1.0,0.0,0.0,542.0
8.0,1.0,1.0,0.0,0.0,523.0
9.0,1.0,1.0,0.0,0.0,511.0
10.0,1.0,1.0,0.0,0.0,501.0
11.0,1.0,1.0,0.0,0.0,508.0
12.0,1.0,1.0,0.0,0.0,486.0
13.0,1.0,1.0,0.0,0.0,411.0
14.0,1.0,1.0,0.0,0.0,370.0
15.0,1.0,1.0,0.0,0.0,367.0
0.0,1.0,1.0,0.0,0.0,396.0
1.0,1.0,1.0,0.0,0.0,428.0
2.0,1.0,1.0,0.0,0.0,477.0
3.0,1.0,1.0,0.0,0.0,530.0
4.0,1.0,1.0,0.0,0.0,583.0
5.0,1.0,1.0,0.0,0.0,645.0
6.0,1.0,1.0,0.0,0.0,673.0
7.0,1.0,1.0,0.0,0.0,632.0
8.0,1.0,1.0,0.0,0.0,585.0
9.0,1.0,1.0,0.0,0.0,551.0
10.0,1.0,1.0,0.0,0.0,539.0
11.0,1.0,1.0,0.0,0.0,527.0
12.0,1.0,1.0,0.0,0.0,512.0
13.0,1.0,1.0,0.0,0.0,494.0
14.0,1.0,1.0,0.0,0.0,500.0
15.0,1.0,1.0,0.0,0.0,517.0
0.0,1.0,1.0,0.0,0.0,502.0
1.0,1.0,1.0,0.0,0.0,435.0
2.0,1.0,1.0,0.0,0.0,369.0
3.0,1.0,1.0,0.0,0.0,352.0
4.0,1.0,1.0,0.0,0.0,380.0
5.0,1.0,1.0,0.0,0.0,423.0
6.0,1.0,1.0,0.0,0.0,463.0
7.0,1.0,1.0,0.0,0.0,520.0
8.0,1.0,1.0,0.0,0.0,578.0
9.0,1.0,1.0,0.0,0.0,649.0
10.0,1.0,1.0,0.0,0.0,682.0
11.0,1.0,1.0,0.0,0.0,623.0
12.0,1.0,1.0,0.0,0.0,578.0
13.0,1.0,1.0,0.0,0.0,548.0
14.0,1.0,1.0,0.0,0.0,527.0
15.0,1.0,1.0,0.0,0.0,517.0
0.0,1.0,1.0,0.0,0.0,508.0
1.0,1.0,1.0,0.0,0.0,498.0
2.0,1.0,1.0,0.0,0.0,488.0
3.0,1.0,1.0,0.0,0.0,504.0
4.0,1.0,1.0,0.0,0.0,505.0
5.0,1.0,1.0,0.0,0.0,436.0
6.0,1.0,1.0,0.0,0.0,381.0
7.0,1.0,1.0,0.0,0.0,364.0
8.0,1.0,1.0,0.0,0.0,391.0
9.0,1.0,1.0,0.0,0.0,427.0
10.0,1.0,1.0,0.0,0.0,473.0
11.0,1.0,1.0,0.0,0.0,528.0
12.0,1.0,1.0,0.0,0.0,591.0
13.0,1.0,1.0,0.0,0.0,661.0
14.0,1.0,1.0,0.0,0.0,681.0
15.0,1.0,1.0,0.0,0.0,630.0
0.0,1.0,1.0,0.0,0.0,592.0
1.0,1.0,1.0,0.0,0.0,556.0
2.0,1.0,1.0,0.0,0.0,524.0
3.0,1.0,1.0,0.0,0.0,508.0
4.0,1.0,1.0,0.0,0.0,497.0
5.0,1.0,1.0,0.0,0.0,488.0
6.0,1.0,1.0,0.0,0.0,489.0
7.0,1.0,1.0,0.0,0.0,497.0
8.0,1.0,1.0,0.0,0.0,485.0
9.0,1.0,1.0,0.0,0.0,420.0
10.0,1.0,1.0,0.0,0.0,369.0
11.0,1.0,1.0,0.0,0.0,357.0
12.0,1.0,1.0,0.0,0.0,389.0
13.0,1.0,1.0,0.0,0.0,429.0
14.0,1.0,1.0,0.0,0.0,484.0
15.0,1.0,1.0,0.0,0.0,556.0
0.0,1.0,1.0,0.0,0.0,610.0
1.0,1.0,1.0,0.0,0.0,650.0
2.0,1.0,1.0,0.0,0.0,666.0
3.0,1.0,1.0,0.0,0.0,614.0
4.0,1.0,1.0,0.0,0.0,575.0
5.0,1.0,1.0,0.0,0.0,557.0
6.0,1.0,1.0,0.0,0.0,535.0
7.0,1.0,1.0,0.0,0.0,526.0
8.0,1.0,1.0,0.0,0.0,519.0
9.0,1.0,1.0,0.0,0.0,517.0
10.0,1.0,1.0,0.0,0.0,513.0
11.0,1.0,1.0,0.0,0.0,508.0
12.0,1.0,1.0,0.0,0.0,483.0
13.0,1.0,1.0,0.0,0.0,419.0
14.0,1.0,1.0,0.0,0.0,370.0
15.0,1.0,1.0,0.0,0.0,353.0
0.0,1.0,1.0,0.0,0.0,372.0
1.0,1.0,1.0,0.0,0.0,411.0
2.0,1.0,1.0,0.0,0.0,467.0
3.0,1.0,1.0,0.0,0.0,518.0
4.0,1.0,1.0,0.0,0.0,571.0
5.0,1.0,1.0,0.0,0.0,639.0
6.0,1.0,1.0,0.0,0.0,672.0
